created_at	full_text	screen_name	edited_text
Fri May 17 10:08:38 +0000 2019	@HiScoreScience es un juego participativo que permite a los usuarios aportar sus propias preguntas, que son revisadas por un comité científico antes de ser incluidas	CSIC	HiScoreScience juego participativo permite usuarios aportar propias preguntas revisadas comité científico ser incluidas
Fri May 17 09:56:27 +0000 2019	Comienza la II final de @HiScoreScience, juego gratuito de preguntas y respuestas sobre ciencia. Estudiantes de toda España compiten con su móvil en la sede central del CSIC https://t.co/TIkQfQV9uF	CSIC	Comienza II final HiScoreScience juego gratuito preguntas respuestas ciencia Estudiantes toda España compiten móvil sede central CSIC
Fri May 17 08:40:43 +0000 2019	El objetivo del encuentro es fomentar las interacciones entre los grupos que investigan las vías de transducción de señales mediadas por RAS a nivel estructural, bioquímico, de señalización, fisiológico y/o patológico.	CSIC	objetivo encuentro fomentar interacciones grupos investigan vías transducción señales mediadas RAS nivel estructural bioquímico señalización fisiológico y/o patológico
Fri May 17 08:40:21 +0000 2019	El simposio está organizado por Mariano Barbacid (@CNIO_Cancer );  Piero Crespo, director del @IBBTEC (mixto @CSIC - @unican ) y Eugenio Santos, director del @CICancer_com (mixto @CSIC- @usal )	CSIC	simposio organizado Mariano Barbacid CNIO_Cancer Piero Crespo director IBBTEC mixto CSIC unican Eugenio Santos director CICancer_com mixto CSIC- usal
Fri May 17 08:27:44 +0000 2019	Expertos mundiales ponen en común en estos días Santander sus avances hacia la búsqueda del tratamiento de cánceres provocados por la mutación de la familia de genes RAS, vinculada con la aparición del 30% de los tumores en humanos. Este congreso está coorganizado por el @IBBTEC https://t.co/9pxUcudN5a	CSIC	Expertos mundiales ponen común días Santander avances hacia búsqueda tratamiento cánceres provocados mutación familia genes RAS vinculada aparición 30 tumores humanos congreso coorganizado IBBTEC
Fri May 17 06:27:04 +0000 2019	RT @vdlorenzo_CNB: La historia de la Biotecnología en España está llena de turbulencias. Pero uno de sus hitos fue la creación del @CNB_CSI…	CSIC	vdlorenzo_CNB historia Biotecnología España llena turbulencias hitos creación CNB_CSI…
Thu May 16 20:42:53 +0000 2019	"Mañana llevamos la ciencia a los distritos más vulnerables de Madrid.
Más de 500 adolescentes celebran en #Vallecas (@IesVMagerit) la #FeriaCienciaenelBarrio, con talleres de óptica, matemáticas, arqueología, astrobiología, química, etc. v @CSICdivulga 
➡️ https://t.co/ar59SAAxF0 https://t.co/s9E7SeaG27"	CSIC	Mañana llevamos ciencia distritos vulnerables Madrid 500 adolescentes celebran Vallecas IesVMagerit FeriaCienciaenelBarrio talleres óptica matemáticas arqueología astrobiología química etc v CSICdivulga ➡️
Thu May 16 20:26:41 +0000 2019	"Virus que nos benefician: ""Un 8% de nuestro material genético es de virus que infectaron a nuestros ancestros hace miles de años y que se han quedado ahí porque cumplen funciones que han contribuido a acelerar nuestra evolución"", explica @EsterLzaro1 ➡️ https://t.co/oAiAQrqJAa https://t.co/PGLS2Aq2Gr"	CSIC	Virus benefician 8 material genético virus infectaron ancestros hace miles años quedado ahí cumplen funciones contribuido acelerar evolución '' explica EsterLzaro1 ➡️
Thu May 16 15:04:31 +0000 2019	"RT @RJBOTANICO: La #primavera se desborda en el @RJBOTANICO.

Foto: @Adellanotte https://t.co/Q3W41WUF2x"	CSIC	RJBOTANICO primavera desborda RJBOTANICO Foto Adellanotte
Thu May 16 14:39:49 +0000 2019	RT @raultoran: Gran iniciativa: 500 adolescentes de los distritos más vulnerables de Madrid celebran la II Feria Ciencia en el Barrio como…	CSIC	raultoran Gran iniciativa 500 adolescentes distritos vulnerables Madrid celebran II Feria Ciencia Barrio como…
Thu May 16 14:32:21 +0000 2019	RT @CSICdivulga: Estudiantes de toda España participan en la II final del juego gratuito de preguntas y respuestas sobre ciencia @HiScoreSc…	CSIC	CSICdivulga Estudiantes toda España participan II final juego gratuito preguntas respuestas ciencia HiScoreSc…
Thu May 16 14:05:47 +0000 2019	RT @miguel_matilla: ¿Conocías que las bacterias saben nadar y orientarse? Pásate por la carpa de ciencia de la Feria del Libro de Granada (…	CSIC	miguel_matilla ¿Conocías bacterias saben nadar orientarse Pásate carpa ciencia Feria Libro Granada …
Thu May 16 12:22:56 +0000 2019	RT @LongPopITN: El próximo lunes nos visita el Prof. Peter Atkinson, de Facultad de Salud y Medicina de la Universidad de Lancaster, para s…	CSIC	LongPopITN próximo lunes visita Prof. Peter Atkinson Facultad Salud Medicina Universidad Lancaster s…
Thu May 16 11:52:52 +0000 2019	En Europa se produjeron dos grandes introducciones desde Luisiana hacia el suroeste de España en 1973 (Badajoz) y 1974 (marismas del Guadalquivir). Las poblaciones generadas a partir de estas introducciones serían el origen de la mayor parte de las poblaciones europeas 🌎🦀🌍	CSIC	Europa produjeron dos grandes introducciones Luisiana hacia suroeste España 1973 Badajoz 1974 marismas Guadalquivir poblaciones generadas partir introducciones origen mayor parte poblaciones europeas 🌎🦀🌍
Thu May 16 11:50:10 +0000 2019	Los investigadores han reconstruido las principales rutas de invasión basadas en el análisis genético de un gen mitocondrial (COI) de 1.412 cangrejos provenientes de 122 localidades del hemisferio norte	CSIC	investigadores reconstruido principales rutas invasión basadas análisis genético gen mitocondrial COI 1.412 cangrejos provenientes 122 localidades hemisferio norte
Thu May 16 11:49:17 +0000 2019	El cangrejo rojo americano (Procambarus clarkii) es el cangrejo de agua dulce más cosmopolita del mundo y una de las especies con mayor impacto en la estructura y funcionamiento de los ecosistemas acuáticos https://t.co/HAdavmjMxf	CSIC	cangrejo rojo americano Procambarus clarkii cangrejo agua dulce cosmopolita mundo especies mayor impacto estructura funcionamiento ecosistemas acuáticos
Thu May 16 11:47:46 +0000 2019	Descritas las rutas mundiales de la invasión del cangrejo rojo a partir de su genética ➡️ https://t.co/vaM4bM6Ojj 🦀 @ebdonana @oficialdeguiF https://t.co/4c5E2gTdar	CSIC	Descritas rutas mundiales invasión cangrejo rojo partir genética ➡️ 🦀 ebdonana oficialdeguiF
Thu May 16 10:39:56 +0000 2019	Un diferente índice de refracción puede hacer que algunos objetos se hagan invisibles. Nos explica este efecto óptico la investigadora Sara Elaissati, del @IOSA_chapter https://t.co/jfPE1YclvD	CSIC	diferente índice refracción puede hacer objetos hagan invisibles explica efecto óptico investigadora Sara Elaissati IOSA_chapter
Thu May 16 10:05:25 +0000 2019	La feria se celebrará en el IES Vallecas-Magerit y allí los alumnos podrán realizar talleres como 'Arqueología: paisajes culturales', 'Chocolate: placer saludable con condiciones' y 'Oler y saborear con el cerebro', entre otros. #CienciaenelBarrio ➡️ https://t.co/ar59SAAxF0	CSIC	feria celebrará IES Vallecas-Magerit allí alumnos podrán realizar talleres 'Arqueología paisajes culturales 'Chocolate placer saludable condiciones 'Oler saborear cerebro CienciaenelBarrio ➡️
Thu May 16 09:59:53 +0000 2019	👩‍🎓👨‍🎓Este viernes 17, medio millar de estudiantes de diez Institutos de Educación Secundaria de Madrid reproducirán en la II Feria Ciencia en el Barrio los talleres recibidos por personal investigador del @CSIC. Lee más aquí ➡️ https://t.co/ar59SAAxF0 @CSICdivulga https://t.co/ADAm8aj3t1	CSIC	👩‍🎓👨‍🎓Este viernes 17 medio millar estudiantes diez Institutos Educación Secundaria Madrid reproducirán II Feria Ciencia Barrio talleres recibidos personal investigador CSIC Lee aquí ➡️ CSICdivulga
Thu May 16 09:43:03 +0000 2019	🌿🐝La biodiversidad mediterránea, más sensible al cambio climático por la arquitectura de sus redes biológicas. Es una de las conclusiones a las que llega un estudio publicado en @ScienceAdvances con participación del @CSIC. Lee más aquí ➡️https://t.co/OlnobM3OPK https://t.co/mnS41mXuZp	CSIC	🌿🐝La biodiversidad mediterránea sensible cambio climático arquitectura redes biológicas conclusiones llega estudio publicado ScienceAdvances participación CSIC Lee aquí ➡️https
Thu May 16 09:36:04 +0000 2019	El color púrpura era muy difícil de conseguir (se obtenía de unos caracoles de Tiro, en Oriente Próximo) y en la antigüedad se asoció al poder. Hasta que a mediados del XIX William Perkin logró sintetizarlo. https://t.co/wi4Jbtj9rO	CSIC	color púrpura difícil conseguir obtenía caracoles Tiro Oriente Próximo antigüedad asoció poder mediados XIX William Perkin logró sintetizarlo
Thu May 16 09:26:13 +0000 2019	¿Por qué casi no hay ninguna bandera con color morado? El divulgador Fernando Gomellón-Bel explica el origen del color púrpura. https://t.co/IgZXBGegg6	CSIC	¿Por casi ninguna bandera color morado divulgador Fernando Gomellón-Bel explica origen color púrpura
Thu May 16 09:04:51 +0000 2019	"La actividad divulgativa 'Engañando a la Vista' del @IESDiegoV, de Torrelodones (Madrid), es ""un proyecto educativo fácil de reproducir y escalar, e incentiva la participación del alumnado en la comunicación de la ciencia”, dice el jurado. https://t.co/n9vBMKOoX5"	CSIC	actividad divulgativa 'Engañando Vista IESDiegoV Torrelodones Madrid proyecto educativo fácil reproducir escalar incentiva participación alumnado comunicación ciencia ” dice jurado
Thu May 16 08:51:15 +0000 2019	"""Doy las gracias a los investigadores. Sin vosotros sería imposible hacer un periodismo científico de calidad"", señala @laura_chaparro al recoger su Premio Fotón 2019. https://t.co/vA2m3BG3Ki"	CSIC	Doy gracias investigadores vosotros imposible hacer periodismo científico calidad '' señala laura_chaparro recoger Premio Fotón 2019.
Thu May 16 08:47:32 +0000 2019	En 'La nueva era de los materiales invisibles', escrito por @laura_chaparro y publicado en @muyinteresante, el jurado subraya “el alcance y la exhaustividad del reportaje, que incluye numerosas fuentes de información y que invita desde el principio a seguir leyendo”. https://t.co/4OEfWP8Zb7	CSIC	'La nueva materiales invisibles escrito laura_chaparro publicado muyinteresante jurado subraya “ alcance exhaustividad reportaje incluye numerosas fuentes información invita principio seguir leyendo ”
Thu May 16 08:41:52 +0000 2019	"""Las tecnologías basadas en la luz juegan un papel fundamental en nuestras vidas"", indica el vicepresidente de Relaciones Institucionales del CSIC, Víctor Velasco, en la entrega de los Premios Fotón 2019. https://t.co/GMNZasSKyi"	CSIC	tecnologías basadas luz juegan papel fundamental vidas '' indica vicepresidente Relaciones Institucionales CSIC Víctor Velasco entrega Premios Fotón 2019.
Thu May 16 08:20:05 +0000 2019	El concurso está organizado por el CSIC, con la colaboración de @FECYT_Ciencia y @CienciaGob. Los relatos se podrán presentar hasta el 19 de junio. https://t.co/fTl7IzkYvp	CSIC	concurso organizado CSIC colaboración FECYT_Ciencia CienciaGob relatos podrán presentar 19 junio
Thu May 16 08:17:39 +0000 2019	@inspiraciencia invita a imaginar la ciencia desde la creación literaria. Objetivo: fomentar el acercamiento al pensamiento científico mediante la escritura. Los participantes pueden presentar relatos cortos, de 800 palabras máximo, en castellano, catalán, gallego o euskera. 👩‍🔬👨‍🔬	CSIC	inspiraciencia invita imaginar ciencia creación literaria Objetivo fomentar acercamiento pensamiento científico mediante escritura participantes pueden presentar relatos cortos 800 palabras máximo castellano catalán gallego euskera 👩‍🔬👨‍🔬
Thu May 16 08:13:54 +0000 2019	El CSIC invita a los ciudadanos a imaginar la ciencia a través de relatos en la novena edición de Inspiraciencia ➡️ https://t.co/nnCZZGJGOC ✍️📜 @inspiraciencia @CSICdivulga https://t.co/rZZWJtNonh	CSIC	CSIC invita ciudadanos imaginar ciencia través relatos novena edición Inspiraciencia ➡️ ✍️📜 inspiraciencia CSICdivulga
Thu May 16 08:03:57 +0000 2019	"🏆Un reportaje sobre metamateriales y un taller de divulgación sobre fenómenos de la luz han ganado los Premios Fotón 2019, que se entregan hoy. 

¡Enhorabuena @laura_chaparro y el @IESDiegoV!

➡️ https://t.co/2doNNMAbj9 https://t.co/qQHPJbW9pO"	CSIC	🏆Un reportaje metamateriales taller divulgación fenómenos luz ganado Premios Fotón 2019 entregan hoy ¡Enhorabuena laura_chaparro IESDiegoV ➡️
Thu May 16 07:57:24 +0000 2019	💡El libro 'Descubriendo la luz', coordinado por la investigadora @m_vineyards del @IOSA_chapter del @IO_CSIC, explica qué es la luz mediante experimentos para construir un holograma, ver cómo funcionan los espejismos, invisibilidad con lentes y espejos... 💡 https://t.co/BqMzQRD0nT	CSIC	💡El libro 'Descubriendo luz coordinado investigadora m_vineyards IOSA_chapter IO_CSIC explica luz mediante experimentos construir holograma ver cómo funcionan espejismos invisibilidad lentes espejos ... 💡
Thu May 16 07:56:09 +0000 2019	"""La luz conecta múltiples esferas del conocimiento (física, química, biología, astronomía…); además, los fenómenos ópticos y las tecnologías relacionadas están en nuestra vida cotidiana"", explica el científico #JLGarcíaPomar, en #DescubriendoLaLuz. ➡️https://t.co/oz5Jn5DLEN https://t.co/RflGkRtEv5"	CSIC	luz conecta múltiples esferas conocimiento física química biología astronomía… además fenómenos ópticos tecnologías relacionadas vida cotidiana '' explica científico JLGarcíaPomar DescubriendoLaLuz ➡️https
Thu May 16 07:54:35 +0000 2019	Hoy, Día Internacional de la Luz (@IDL2019), presentamos experimentos con luz y efectos ópticos, en la entrega de los Premios Fotón en el @CSIC.⚡️⚡️ ¡Os esperamos! Organiza @IO_CSIC e @IOSA_chapter https://t.co/7zwk8Y3yMi	CSIC	Hoy Día Internacional Luz IDL2019 presentamos experimentos luz efectos ópticos entrega Premios Fotón CSIC.⚡️⚡️ ¡Os esperamos Organiza IO_CSIC IOSA_chapter
Wed May 15 21:35:07 +0000 2019	“Este estudio demuestra que el código genético que conocemos no es el único posible  y que podemos ambicionar la creación de formas de vida muy distintas a las que estamos familiarizados”,  explica @vdlorenzo_CNB, sobre el trabajo del equipo británico ⬇️ https://t.co/Lx0rELx0nk	CSIC	“ estudio demuestra código genético conocemos único posible podemos ambicionar creación formas vida distintas familiarizados ” explica vdlorenzo_CNB trabajo equipo británico ⬇️
